id,referenceNumber,availabilities,title,alternativeTitles,workType,physicalDescription,genres,subjects,contributors,production.dates,production.agents,production.places,languages,description,lettering,duration,images,thumbnail.license.label,thumbnail.url,collection.url
tkn5qfpa,19402i,['Closed stores'],"Annam, Cochin China [Vietnam]. Photograph by John Thomson, 1867.",,Pictures,"1 photograph : glass photonegative, wet collodion","['Wet collodion negatives', 'Photographs']",['Vietnam'],"['Thomson, J. (John), 1837-1921.']",1867,,"['No place, unknown, or undetermined']",['English'],<p>A pathway through a forest leading to a gate at which a native girl stands</p>,"Entrance to Anamese village

Bears Thomson's negative number: ""577""",,"['eaf2zaqz', 'kmjqatv4']",Public Domain Mark,"https://iiif.wellcomecollection.org/image/L0055708/full/300,/0/default.jpg",https://wellcomecollection.org/works/tkn5qfpa
ufcq6nme,19902i,['Closed stores'],"Saigon, Cochin China [Vietnam]. Photograph by John Thomson, 1867.",,Pictures,"1 photograph : glass photonegative, wet collodion ; glass approximately 20.5 x 25.5 cm (8 x 10 in.)","['Cityscape photographs', 'Wet collodion negatives', 'Photographs']",['Vietnam'],"['Thomson, J. (John), 1837-1921.']",1867.,,,['English'],<p>A view across a river or estuary to a large building under construction. A tall flagpole on the opposite bank. Several boats are moored at the near bank of the river</p>,"Saigon, Cochin China

Bears Thomson's negative number: ""1082""",,"['ex5zw7e8', 'px6abqbn']",Public Domain Mark,"https://iiif.wellcomecollection.org/image/L0056136/full/300,/0/default.jpg",https://wellcomecollection.org/works/ufcq6nme
xfwu7bp8,19906i,['Closed stores'],"Saigon, Cochin China [Vietnam]. Photograph by John Thomson, 1867.",,Pictures,"1 photograph : glass photonegative, wet collodion ; glass approximately 20.5 x 25.5 cm (8 x 10 in.)","['Cityscape photographs', 'Wet collodion negatives', 'Photographs']",['Vietnam'],"['Thomson, J. (John), 1837-1921.']",1867.,,,['English'],"<p>A view over trees, across a river, to colonial buildings including C̀hs. Michel & Co. Shipchandlers'. Many newly planted trees beside the buildings</p>","Saigon

Bears Thomson's negative number: ""1084""",,"['vspua9ny', 'dkeh7xft']",Public Domain Mark,"https://iiif.wellcomecollection.org/image/L0055838/full/300,/0/default.jpg",https://wellcomecollection.org/works/xfwu7bp8
y63hp7xk,19912i,['Closed stores'],"Saigon, Cochin China [Vietnam]. Photograph by John Thomson, 1867.",,Pictures,"1 photograph : glass photonegative, wet collodion ; glass approximately 16.5 x 21.5 cm (6½ x 8½ in.)","['Wet collodion negatives', 'Photographs']",['Vietnam'],"['Thomson, J. (John), 1837-1921.']",1867.,,,['English'],"<p>A large building in a garden, with a large and elaborate gateway. In the foreground, a tree to the right</p>","Buddhist temple, Saigon

Bears Thomson's negative number: ""1087""",,"['r5abvvw8', 'tnmk3den']",Public Domain Mark,"https://iiif.wellcomecollection.org/image/L0055764/full/300,/0/default.jpg",https://wellcomecollection.org/works/y63hp7xk
h5pe7r2v,19409i,"['Closed stores', 'Online']","Saigon, Vietnam. Photograph, 1981, from a negative by John Thomson, 1867.",,Pictures,1 photograph : photoprint : stereograph,"['Waterscape photographs', 'Gelatin silver prints', 'Photographs']",['Ho Chi Minh City (Vietnam)'],"['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,<p>Masted boats by a river embankment</p>,"N Saigon on river Mekong

Bears Thomson's negative number: ""580""",,['pznenqxt'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037034/full/300,/0/default.jpg",https://wellcomecollection.org/works/h5pe7r2v
swhha58v,19395i,"['Closed stores', 'Online']","Saigon, Vietnam. Photograph, 1981, from a negative by John Thomson, 1867.",,Pictures,1 photograph : photoprint,"['Gelatin silver prints', 'Photographs']",['Ho Chi Minh City (Vietnam)'],"['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,"<p>A European style building with light-coloured walls. A stream in the foreground, a tree on the right hand side</p>","Saigon, rice-mill ... mill, Bangkok

Signed in the negative

Bears Thomson's negative number: ""572""",,['hfke8emc'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037027/full/300,/0/default.jpg",https://wellcomecollection.org/works/swhha58v
vxgfxe88,19397i,"['Closed stores', 'Online']","Saigon, Vietnam. Photograph, 1981, from a negative by John Thomson, 1867.",,Pictures,1 photograph : photoprint,"['Waterscape photographs', 'Gelatin silver prints', 'Photographs']",['Ho Chi Minh City (Vietnam)'],"['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,"<p>Boats at anchor in the foreground. On the shore, behind, a building site</p>","Cochin China, Saigon, 1866 View of building under construction by waterfront

Bears Thomson's negative number: ""573""",,['geu8ta54'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037028/full/300,/0/default.jpg",https://wellcomecollection.org/works/vxgfxe88
afxe7kz8,19917i,"['Closed stores', 'Online']","Cochin China [Vietnam]. Photograph, 1981, from a negative by John Thomson, 1867.",,Pictures,1 photograph : photoprint,"['Gelatin silver prints', 'Photographs']",['Vietnam'],"['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,"<p>Still-life of foliage, flowers [convolvulus ?] and ferns</p>","Wayside flowers, Cochin China

Signed in the negative

Bears Thomson's negative number: ""1089""",,['c2zgjg88'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037275/full/300,/0/default.jpg",https://wellcomecollection.org/works/afxe7kz8
e8fakudj,19921i,"['Closed stores', 'Online']","Cochin China [Vietnam]. Photograph, 1981, from a negative by John Thomson, 1867.",,Pictures,1 photograph : photoprint,"['Gelatin silver prints', 'Photographs']",['Vietnam'],"['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,<p>A vegetable garden with a girl watering plants from panniers. An older pregnant woman with a baby in her arms watching from the shade of a tree on the left. A house in the background to the left. A well to the right with a tree bent over as a counterbalance for the bucket</p>,"Cochin Chinese farmhouse

Bears Thomson's negative number: ""1091""",,['rbgnk389'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037277/full/300,/0/default.jpg",https://wellcomecollection.org/works/e8fakudj
jmvzxpw3,19923i,"['Closed stores', 'Online']","Cochin China [Vietnam]. Photograph, 1981, from a negative by John Thomson, 1867.",,Pictures,1 photograph : photoprint,"['Gelatin silver prints', 'Photographs']",['Vietnam'],"['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,"<p>A road through dense foliage, an old man sitting at road-side on left, a girl standing talking to him</p>","Village road 17

Bears Thomson's negative number: ""1092""",,['du4r88a7'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037278/full/300,/0/default.jpg",https://wellcomecollection.org/works/jmvzxpw3
r365qx6t,19925i,"['Closed stores', 'Online']","Cochin China [Vietnam]. Photograph, 1981, from a negative by John Thomson, 1867.",,Pictures,1 photograph : photoprint,"['Gelatin silver prints', 'Photographs']",['Vietnam'],"['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,"<p>View of a track at raised level stretching to the horizon, between isolated clumps of trees</p>","Sholon plain, Cochin China

Bears Thomson's negative number: ""1093""",,['zv5mk5v4'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037279/full/300,/0/default.jpg",https://wellcomecollection.org/works/r365qx6t
skvxmeyn,19919i,"['Closed stores', 'Online']","Cochin China [Vietnam]. Photograph, 1981, from a negative by John Thomson, 1867.",,Pictures,1 photograph : photoprint,"['Gelatin silver prints', 'Photographs']",['Vietnam'],"['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,"<p>Wayside foliage shrubs, bushes and grasses</p>","Cochin Chinese foliage. Wayside foliage

Bears Thomson's negative number: ""1090""",,['crbnd5pr'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037276/full/300,/0/default.jpg",https://wellcomecollection.org/works/skvxmeyn
bnt5dxa4,19905i,"['Closed stores', 'Online']","Saigon, Cochin China [Vietnam]. Photograph, 1981, from a negative by John Thomson, 1867.",,Pictures,1 photograph : photoprint,"['Cityscape photographs', 'Gelatin silver prints', 'Photographs']",['Vietnam'],"['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,"<p>A view of a river and buildings on both banks. Two men in the right foreground, one wearing a very large conical hat</p>","In Saigon, Cochin China

Bears Thomson's negative number: ""1083""",,['dq345hgr'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037269/full/300,/0/default.jpg",https://wellcomecollection.org/works/bnt5dxa4
e7m3j5vz,19903i,"['Closed stores', 'Online']","Saigon, Cochin China [Vietnam]. Photograph, 1981, from a negative by John Thomson, 1867.",,Pictures,1 photograph : photoprint,"['Cityscape photographs', 'Gelatin silver prints', 'Photographs']",['Vietnam'],"['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,<p>A view across a river or estuary to a large building under construction. A tall flagpole on the opposite bank. Several boats are moored at the near bank of the river</p>,"Saigon, Cochin China

Bears Thomson's negative number: ""1082""",,['c9yh3prw'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037268/full/300,/0/default.jpg",https://wellcomecollection.org/works/e7m3j5vz
esrfdss9,19907i,"['Closed stores', 'Online']","Saigon, Cochin China [Vietnam]. Photograph, 1981, from a negative by John Thomson, 1867.",,Pictures,1 photograph : photoprint,"['Cityscape photographs', 'Gelatin silver prints', 'Photographs']",['Vietnam'],"['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,"<p>A view over trees, across a river, to colonial buildings including C̀hs. Michel & Co. Shipchandlers'. Many newly planted trees beside the buildings</p>","Saigon

Bears Thomson's negative number: ""1084""",,['m9w7v94e'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037270/full/300,/0/default.jpg",https://wellcomecollection.org/works/esrfdss9
g474zfre,19931i,,"Annam, Cochin China [Vietnam]. Photograph, 1981, from a negative by John Thomson, 1867.",,Pictures,1 photograph : photoprint,"['Gelatin silver prints', 'Photographs']",['Vietnam'],"['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,"<p>A large thatched hut, raised on stilts, by the water's edge, with two women on the balcony to the left, tending to plants</p>","Anamese river huts

Bears Thomson's negative number: ""1096""",,"['vp3r4v65', 'kxpu87ag', 'h9bcfn8s']",Public Domain Mark,"https://iiif.wellcomecollection.org/image/L0056872/full/300,/0/default.jpg",https://wellcomecollection.org/works/g474zfre
hp2hdjtc,19911i,"['Closed stores', 'Online']","Saigon, Cochin China [Vietnam]. Photograph, 1981, from a negative by John Thomson, 1867.",,Pictures,1 photograph : photoprint,"['Gelatin silver prints', 'Photographs']",['Vietnam'],"['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,"<p>A long wooden bridge on wooden piles, seen from the bank. An old woman and two children at the near end, a reeded bank in the left foreground</p>","River-bridge, Saigon

Bears Thomson's negative number: ""1086""",,['kbmn7etv'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037272/full/300,/0/default.jpg",https://wellcomecollection.org/works/hp2hdjtc
jkb7k7q7,19913i,"['Closed stores', 'Online']","Saigon, Cochin China [Vietnam]. Photograph, 1981, from a negative by John Thomson, 1867.",,Pictures,1 photograph : photoprint,"['Gelatin silver prints', 'Photographs']",['Vietnam'],"['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,"<p>A large building in a garden, with a large and elaborate gateway. In the foreground, a tree to the right</p>","Buddhist temple, Saigon

Bears Thomson's negative number: ""1087""",,['tqyhfx7f'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037273/full/300,/0/default.jpg",https://wellcomecollection.org/works/jkb7k7q7
v2num5fa,19403i,"['Closed stores', 'Online']","Annam, Cochin China [Vietnam]. Photograph, 1981, from a negative by John Thomson, 1867.",,Pictures,1 photograph : photoprint,"['Gelatin silver prints', 'Photographs']",['Vietnam'],"['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,<p>A pathway through a forest leading to a gate at which a native girl stands</p>,"Entrance to Anamese village

Bears Thomson's negative number: ""577""",,['z5tuvspn'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037031/full/300,/0/default.jpg",https://wellcomecollection.org/works/v2num5fa
w2xj2pyr,19915i,"['Closed stores', 'Online']","Annam, Cochin China [Vietnam]. Photograph, 1981, from a negative by John Thomson, 1867.",,Pictures,1 photograph : photoprint,"['Waterscape photographs', 'Gelatin silver prints', 'Photographs']",['Vietnam'],"['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,<p>A building in the middle of a stretch of water with tall grasses and shrubs in foreground</p>,"Island hut, Anam

Bears Thomson's negative number: ""1088""",,['ugpg4dyg'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037274/full/300,/0/default.jpg",https://wellcomecollection.org/works/w2xj2pyr
wdk2n5xd,19909i,"['Closed stores', 'Online']","Saigon, Cochin China [Vietnam]. Photograph, 1981, from a negative by John Thomson, 1866.",,Pictures,1 photograph : photoprint,"['Gelatin silver prints', 'Photographs']",['Vietnam'],"['Thomson, J. (John), 1837-1921.']",1981,,"['No place, unknown, or undetermined']",,"<p>A view along a row of cafés or bars on a grassy boulevard, with signs; Bùreau de tabac / Articles de Paris', Bìllards'. A man looks down from a balcony of one of the buildings, another man stands on the ground. The trees on the boulevard are newly planted</p>","Saigon, 1866

Bears Thomson's negative number: ""1085""",,['gtfayqn7'],Public Domain Mark,"https://iiif.wellcomecollection.org/image/V0037271/full/300,/0/default.jpg",https://wellcomecollection.org/works/wdk2n5xd
rbvjryae,19926i,['Closed stores'],"Saigon, Vietnam: the tomb of Pierre Pigneau de Béhaine. Photograph by John Thomson, 1867.",,Pictures,"1 photograph : glass photonegative, wet collodion","['Wet collodion negatives', 'Photographs']","['Ho Chi Minh City (Vietnam)', 'Pigneau de Béhaine, Pierre-Joseph, 1741-1799', 'Tomb.']","['Thomson, J. (John), 1837-1921.']",1867.,,,['English'],"<p>A large monument with carved stone panels, a man sitting on one corner. A similar monument to those shown in Thomson's negative number 1095. It has been identified as the tomb of Pierre Pigneau de Béhaine, Bishop of Adran in Turkey and Apostolic Vicar of Cochin China</p>","Cochin China tomb

Bears Thomson's negative number: ""1094""",,"['dgdy7eqw', 'n8g795cr']",Public Domain Mark,"https://iiif.wellcomecollection.org/image/L0055710/full/300,/0/default.jpg",https://wellcomecollection.org/works/rbvjryae
